,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
859,16136,Dante,Centre-Back,"Oct 18, 1983",40,Brazil,,"1,88m",left,"Aug 23, 2016",VfL Wolfsburg,€600k,Team captain,,€600k
860,1075574,Amidou Doumbouya,Centre-Back,"Aug 5, 2007",16,France,,"1,82m",left,"Aug 29, 2023",FC Sochaux-Montbéliard U19,€500k,,"Joined from FC Sochaux-Montbéliard U19; date: Aug 29, 2023; fee: €500k",€500k
861,904707,Yannis Nahounou,Centre-Back,"May 16, 2004",19,France,,"1,93m",right,"Jul 1, 2023",OGC Nice B,€150k,,"Internal transfer: OGC Nice B; date: Jul 1, 2023",€150k
862,532775,Melvin Bard,Left-Back,"Nov 6, 2000",23,France,,"1,73m",left,"Jul 16, 2021",: Ablöse €3.00m,€12.00m,,,€12.00m
863,318523,Romain Perraud,Left-Back,"Sep 22, 1997",26,France,,"1,73m",left,"Aug 28, 2023",Southampton FC,€6.00m,,"On loan from Southampton FC until Jun 30, 2024",€6.00m
864,313094,Jordan Lotomba,Right-Back,"Sep 29, 1998",25,Switzerland,,"1,77m",right,"Aug 3, 2020",BSC Young Boys,€8.00m,,,€8.00m
865,441170,Valentin Rosier,Right-Back,"Aug 19, 1996",27,France,,"1,75m",right,"Jan 18, 2024",Besiktas JK,€5.00m,,"On loan from Besiktas JK until Jun 30, 2024",€5.00m
866,891998,Antoine Mendy,Right-Back,"May 27, 2004",19,France,,"1,87m",right,"Jul 1, 2022",OGC Nice B,€800k,,,€800k
867,674612,Youssouf Ndayishimiye,Defensive Midfield,"Oct 27, 1998",25,Burundi,,"1,83m",right,"Jan 25, 2023",Basaksehir FK,€18.00m,,,€18.00m
868,370791,Pablo Rosario,Defensive Midfield,"Jan 7, 1997",27,Netherlands,,"1,85m",right,"Jul 27, 2021",PSV Eindhoven,€7.00m,,,€7.00m
869,539065,Alexis Beka Beka,Defensive Midfield,"Mar 29, 2001",23,France,,"1,78m",right,"Aug 1, 2022",Lokomotiv Moscow,€2.00m,"depression - Return expected on May 31, 2024",,€2.00m
870,463618,Khéphren Thuram,Central Midfield,"Mar 26, 2001",23,France,,"1,92m",right,"Jul 6, 2019",AS Monaco,€35.00m,,,€35.00m
871,560593,Hicham Boudaoui,Central Midfield,"Sep 23, 1999",24,Algeria,,"1,75m",right,"Sep 2, 2019",Paradou AC,€9.00m,,,€9.00m
872,174094,Morgan Sanson,Central Midfield,"Aug 18, 1994",29,France,,"1,80m",right,"Jul 24, 2023",Aston Villa,€7.00m,,"On loan from Aston Villa until Jun 30, 2024",€7.00m
873,750904,Tom Louchet,Central Midfield,"May 4, 2003",20,France,,"1,78m",both,"Jul 1, 2023",OGC Nice B,€2.50m,,"Internal transfer: OGC Nice B; date: Jul 1, 2023",€2.50m
874,986300,Daouda Traoré,Central Midfield,"Jul 22, 2006",17,France,,"1,86m",,"Aug 29, 2019",,€100k,,,€100k
875,384593,Alexis Claude-Maurice,Attacking Midfield,"Jun 6, 1998",25,France,,"1,74m",right,"Jul 25, 2023",FC Lorient,€4.00m,,"Returned after loan spell with RC Lens; date: Jun 30, 2023; fee: End of loan",€4.00m
876,216569,Jérémie Boga,Left Winger,"Jan 3, 1997",27,Cote d'Ivoire,,"1,72m",right,"Aug 29, 2022",Atalanta BC,€15.00m,,"Joined from Atalanta BC; date: Jul 25, 2023; fee: €17.00m",€15.00m
877,569389,Sofiane Diop,Left Winger,"Jun 9, 2000",23,Morocco,,"1,75m",right,"Jan 8, 2024",AS Monaco,€15.00m,,,€15.00m
878,670847,Mohamed-Ali Cho,Left Winger,"Jan 19, 2004",20,France,,"1,82m",left,"Sep 1, 2023",Real Sociedad,€10.00m,,"Joined as a winter arrival from: Real Sociedad; date: Jan 8, 2024; fee: €10.00m",€10.00m
879,666977,Aliou Baldé,Left Winger,"Dec 12, 2002",21,Senegal,,"1,70m",right,"Jul 1, 2023",FC Lausanne-Sport,€1.00m,,"Joined from FC Lausanne-Sport; date: Sep 1, 2023; fee: €2.50m",€1.00m
880,538874,Terem Moffi,Centre-Forward,"May 25, 1999",24,Nigeria,,"1,88m",left,"Sep 1, 2022",FC Lorient,€25.00m,,"Joined from FC Lorient; date: Jul 1, 2023; fee: €22.50m",€25.00m
881,181378,Gaëtan Laborde,Centre-Forward,"May 3, 1994",29,France,,"1,81m",left,"Jul 1, 2020",Stade Rennais FC,€15.00m,,,€15.00m
882,147051,Yvon Mvogo,Goalkeeper,"Jun 6, 1994",29,Switzerland,,"1,90m",right,"Jul 13, 2022",RB Leipzig,€3.50m,,,€3.50m
883,163568,Alfred Gomis,Goalkeeper,"Sep 5, 1993",30,Senegal,,"1,96m",right,"Sep 1, 2023",Stade Rennais FC,€1.50m,,"On loan from Stade Rennais FC until Jun 30, 2024",€1.50m
884,591190,Dominique Youfeigane,Goalkeeper,"Feb 7, 2000",24,Central African Republic,,"1,88m",right,"Jul 20, 2023",EA Guingamp,€250k,,"Joined from EA Guingamp; date: Jul 20, 2023; fee: free transfer",€250k
885,496706,Montassar Talbi,Centre-Back,"May 26, 1998",25,Tunisia,,"1,90m",right,"Jul 18, 2022",Rubin Kazan,€8.00m,,,€8.00m
886,708678,Isaak Touré,Centre-Back,"Mar 28, 2003",21,France,,"2,06m",left,"Sep 1, 2023",Olympique Marseille,€8.00m,,"Joined from Olympique Marseille; date: Sep 1, 2023; fee: €8.00m",€8.00m
887,649023,Formose Mendy,Centre-Back,"Jan 2, 2001",23,Senegal,,"1,91m",right,"Jul 20, 2023",Amiens SC,€5.00m,,"Joined from Amiens SC; date: Jul 20, 2023; fee: €7.50m",€5.00m
888,646829,Nathaniel Adjei,Centre-Back,"Aug 21, 2002",21,Ghana,,"1,91m",right,"Jan 27, 2024",Hammarby IF,€2.50m,,"On loan from Hammarby IF until Jun 30, 2024",€2.50m
889,386057,Julien Laporte,Centre-Back,"Nov 4, 1993",30,France,,"1,85m",right,"Jul 8, 2019",Clermont Foot 63,€2.00m,,,€2.00m
890,799936,Loris Mouyokolo,Centre-Back,"May 22, 2001",22,France,,"1,94m",right,"Jul 13, 2021",FC Lorient B,€400k,,"Returned after loan spell with Rodez AF; date: Jun 30, 2023; fee: End of loan",€400k
891,157495,Benjamin Mendy,Left-Back,"Jul 17, 1994",29,France,,"1,85m",left,"Jul 19, 2023",Manchester City,€2.00m,,"Joined from Manchester City; date: Jul 19, 2023; fee: free transfer",€2.00m
892,717118,Darlin Yongwa,Left-Back,"Sep 22, 2000",23,Cameroon,,"1,77m",left,"Jul 1, 2022",Chamois Niortais FC,€1.50m,,,€1.50m
893,395685,Gédéon Kalulu,Right-Back,"Aug 29, 1997",26,DR Congo,,"1,79m",right,"Jul 1, 2022",AC Ajaccio,€4.00m,,,€4.00m
894,816308,Panos Katseris,Right-Back,"Jul 5, 2001",22,Greece,,"1,87m",right,"Jan 23, 2024",US Catanzaro,€2.50m,,"Joined as a winter arrival from: US Catanzaro; date: Jan 23, 2024; fee: €2.40m",€2.50m
895,391720,Igor Silva,Right-Back,"Aug 21, 1996",27,Brazil,,"1,73m",right,"Jul 23, 2021",NK Osijek,€1.20m,,,€1.20m
896,238626,Laurent Abergel,Defensive Midfield,"Feb 1, 1993",31,France,,"1,70m",right,"Jul 26, 2019",AS Nancy-Lorraine,€3.00m,Team captain,,€3.00m
897,182618,Tiemoué Bakayoko,Defensive Midfield,"Aug 17, 1994",29,France,,"1,89m",right,"Aug 31, 2023",Chelsea FC,€2.00m,,"Joined from Chelsea FC; date: Aug 31, 2023; fee: free transfer",€2.00m
898,333383,Bonke Innocent,Defensive Midfield,"Jan 20, 1996",28,Nigeria,,"1,78m",right,"Jan 18, 2022",Malmö FF,€1.50m,,,€1.50m
899,322305,Jean-Victor Makengo,Central Midfield,"Jun 12, 1998",25,France,,"1,77m",left,"Jan 30, 2023",Udinese Calcio,€8.00m,,,€8.00m
900,635336,Imrân Louza,Central Midfield,"May 1, 1999",24,Morocco,,"1,78m",left,"Jan 15, 2024",Watford FC,€7.00m,,"On loan from Watford FC until Jun 30, 2024",€7.00m
901,810093,Ayman Kari,Central Midfield,"Nov 19, 2004",19,France,,"1,76m",right,"Jan 31, 2023",Paris Saint-Germain,€2.50m,,"On loan from Paris Saint-Germain until Jun 30, 2024",€2.50m
902,766412,Théo Le Bris,Left Midfield,"Oct 1, 2002",21,France,,"1,70m",right,"Jul 1, 2022",FC Lorient B,€2.50m,,,€2.50m
903,955357,Eli Junior Kroupi,Attacking Midfield,"Jun 23, 2006",17,France,,"1,79m",right,"Jul 1, 2023",FC Lorient B,€15.00m,,"Internal transfer: FC Lorient B; date: Jul 1, 2023",€15.00m
904,569390,Julien Ponceau,Attacking Midfield,"Nov 28, 2000",23,France,,"1,70m",right,"Jul 1, 2018",FC Lorient U19,€3.00m,,,€3.00m
905,412671,Quentin Boisgard,Attacking Midfield,"Mar 17, 1997",27,France,,"1,74m",right,"Jul 2, 2020",FC Toulouse,€900k,Metatarsal fracture - Return unknown,"Returned after loan spell with Pau FC; date: Jun 30, 2023; fee: End of loan",€900k
906,707242,Badredine Bouanani,Right Winger,"Dec 8, 2004",19,Algeria,,"1,77m",left,"Jan 31, 2024",OGC Nice,€5.00m,,"On loan from OGC Nice until Jun 30, 2024",€5.00m
907,619461,Mohamed Bamba,Centre-Forward,"Dec 10, 2001",22,Cote d'Ivoire,,"1,85m",,"Jan 26, 2024",Wolfsberger AC,€5.00m,,"Joined as a winter arrival from: Wolfsberger AC; date: Jan 26, 2024; fee: €5.00m",€5.00m
908,822458,Bamba Dieng,Centre-Forward,"Mar 23, 2000",24,Senegal,,"1,78m",right,"Jan 27, 2023",Olympique Marseille,€5.00m,,,€5.00m
909,239647,Aiyegun Tosin,Centre-Forward,"Jun 26, 1998",25,Benin,,"1,79m",right,"Jul 25, 2023",FC Zürich,€3.50m,,"Joined from FC Zürich; date: Jul 25, 2023; fee: €4.00m",€3.50m
910,164904,Mory Diaw,Goalkeeper,"Jun 22, 1993",30,Senegal,,"1,97m",right,"Jul 1, 2022",FC Lausanne-Sport,€2.00m,,,€2.00m
911,916497,Massamba N'Diaye,Goalkeeper,"Oct 8, 2001",22,Senegal,,"2,02m",,"Aug 3, 2023",Pau FC,€500k,,"Joined from Pau FC; date: Aug 3, 2023; fee: ?",€500k
912,920218,Théo Borne,Goalkeeper,"Jul 15, 2002",21,France,,"1,91m",right,"Jul 1, 2023",Angers SCO,€100k,,"Joined from Angers SCO; date: Jul 1, 2023; fee: free transfer",€100k
913,569383,Chrislain Matsima,Centre-Back,"May 15, 2002",21,France,,"1,93m",right,"Feb 1, 2024",AS Monaco,€7.00m,,"On loan from AS Monaco until Jun 30, 2024",€7.00m
914,494236,Andy Pelmard,Centre-Back,"Mar 12, 2000",24,France,,"1,80m",right,"Jul 12, 2023",FC Basel 1893,€3.50m,,"Joined from FC Basel 1893; date: Jul 12, 2023; fee: €1.90m",€3.50m
915,369267,Maximiliano Caufriez,Centre-Back,"Feb 16, 1997",27,Belgium,,"1,89m",right,"Jul 1, 2023",Spartak Moscow,€3.00m,,"Joined from Spartak Moscow; date: Jul 1, 2023; fee: €3.50m",€3.00m
916,91473,Florent Ogier,Centre-Back,"Mar 21, 1989",35,France,,"1,83m",right,"Jul 13, 2018",FC Sochaux-Montbéliard,€400k,Team captain,,€400k
917,1004301,Jérémy Jacquet,Centre-Back,"Jul 13, 2005",18,France,,"1,88m",right,"Jan 29, 2024",Stade Rennais FC,€300k,,"On loan from Stade Rennais FC until Jun 30, 2024",€300k
918,557939,Neto Borges,Left-Back,"Sep 13, 1996",27,Brazil,,"1,85m",left,"Jul 1, 2022",KRC Genk,€3.50m,,,€3.50m
919,548716,Yoël Armougom,Left-Back,"Jun 5, 1998",25,France,,"1,75m",left,"Jul 4, 2023",FC Sochaux-Montbéliard,€300k,,"Joined from FC Sochaux-Montbéliard; date: Jul 4, 2023; fee: ?",€300k
920,1108145,Cheick Oumar Konaté,Right-Back,"Apr 2, 2004",20,Mali,,"1,73m",right,"Feb 1, 2023",Clermont Foot 63 B,€1.50m,,,€1.50m
921,118303,Mehdi Zeffane,Right-Back,"May 19, 1992",31,Algeria,,"1,76m",right,"Jul 1, 2022",Without Club,€600k,,,€600k
922,594997,Yohann Magnin,Defensive Midfield,"Jun 21, 1997",26,France,,"1,83m",right,"Jan 25, 2019",Clermont Foot 63 B,€2.00m,,,€2.00m
923,60542,Maxime Gonalons,Defensive Midfield,"Mar 10, 1989",35,France,,"1,87m",right,"Jul 1, 2022",Granada CF,€800k,,,€800k
924,72121,Johan Gastien,Defensive Midfield,"Jan 25, 1988",36,France,,"1,79m",right,"Jul 1, 2018",Stade Brestois 29,€600k,,,€600k
925,669000,Habib Keïta,Central Midfield,"Feb 5, 2002",22,Mali,,"1,82m",left,"Jul 4, 2023",Olympique Lyon,€800k,,"Joined from Olympique Lyon; date: Jul 4, 2023; fee: €1.20m",€800k
926,422281,Muhammed Cham,Attacking Midfield,"Sep 26, 2000",23,Austria,,"1,80m",left,"Oct 4, 2020",FC Admira Wacker Mödling,€6.00m,,,€6.00m
927,654415,Alan Virginius,Left Winger,"Jan 3, 2003",21,France,,"1,80m",right,"Jan 9, 2024",LOSC Lille,€3.50m,,"On loan from LOSC Lille until Jun 30, 2024",€3.50m
928,149579,Elbasan Rashani,Left Winger,"May 9, 1993",30,Kosovo,,"1,81m",left,"Jul 16, 2021",: Ablöse free transfer,€1.80m,,,€1.80m
929,170966,Jérémie Bela,Left Winger,"Apr 8, 1993",30,Angola,,"1,73m",right,"Aug 2, 2022",Birmingham City,€800k,,,€800k
930,344151,Bilal Boutobba,Right Winger,"Aug 29, 1998",25,France,,"1,72m",left,"Jul 1, 2023",Chamois Niortais FC,€2.00m,,"Joined from Chamois Niortais FC; date: Jul 1, 2023; fee: free transfer",€2.00m
931,646733,Jim Allevinah,Right Winger,"Feb 27, 1995",29,Gabon,,"1,72m",right,"Jul 1, 2019",Le Puy Foot 43 Auvergne,€2.00m,,,€2.00m
932,354666,Shamar Nicholson,Centre-Forward,"Mar 16, 1997",27,Jamaica,,"1,92m",right,"Sep 1, 2023",Spartak Moscow,€6.00m,,"On loan from Spartak Moscow until Jun 30, 2024",€6.00m
933,321647,Grejohn Kyei,Centre-Forward,"Aug 12, 1995",28,France,,"1,87m",right,"Jan 31, 2022",Servette FC,€1.80m,,,€1.80m
934,260316,Komnen Andric,Centre-Forward,"Jul 1, 1995",28,Serbia,,"1,89m",right,"Jul 15, 2022",GNK Dinamo Zagreb,€1.20m,,,€1.20m
935,191056,Brice Samba,Goalkeeper,"Apr 25, 1994",29,France,,"1,87m",left,"Jul 5, 2022",Nottingham Forest,€15.00m,Team captain,,€15.00m
936,27490,Jean-Louis Leca,Goalkeeper,"Sep 21, 1985",38,France,,"1,80m",right,"Jul 1, 2018",AC Ajaccio,€200k,,,€200k
937,804829,Yannick Pandor,Goalkeeper,"May 1, 2001",22,Comoros,,"1,92m",left,"Jul 1, 2022",RC Lens B,€150k,,,€150k
938,263236,Kevin Danso,Centre-Back,"Sep 19, 1998",25,Austria,,"1,90m",right,"Aug 6, 2021",FC Augsburg,€25.00m,,,€25.00m
939,474800,Facundo Medina,Centre-Back,"May 28, 1999",24,Argentina,,"1,84m",left,"Jul 2, 2020",CA Talleres,€25.00m,,,€25.00m
940,126557,Jonathan Gradit,Centre-Back,"Nov 24, 1992",31,France,,"1,80m",right,"Aug 20, 2019",SM Caen,€5.00m,,,€5.00m
941,763079,Abdukodir Khusanov,Centre-Back,"Feb 29, 2004",20,Uzbekistan,,"1,86m",right,"Jul 24, 2023",Energetik-BGU Minsk,€2.00m,,"Joined from Energetik-BGU Minsk; date: Jul 24, 2023; fee: €100k",€2.00m
942,332560,Deiver Machado,Left-Back,"Sep 2, 1993",30,Colombia,,"1,80m",left,"Jul 7, 2021",FC Toulouse,€4.00m,Adductor pain - Return unknown,,€4.00m
943,170929,Massadio Haidara,Left-Back,"Dec 2, 1992",31,Mali,,"1,79m",left,"Jul 1, 2018",Newcastle United,€2.50m,,,€2.50m
944,713787,Jhoanner Chávez,Left-Back,"Apr 25, 2002",21,Ecuador,,"1,82m",left,"Jan 9, 2024",Esporte Clube Bahia,€2.00m,,"On loan from Esporte Clube Bahia until Jun 30, 2024",€2.00m
945,203746,Ruben Aguilar,Right-Back,"Apr 26, 1993",30,France,,"1,72m",right,"Sep 1, 2023",AS Monaco,€6.00m,,"Joined from AS Monaco; date: Sep 1, 2023; fee: €3.50m",€6.00m
946,688707,Salis Abdul Samed,Defensive Midfield,"Mar 26, 2000",24,Ghana,,"1,79m",right,"Jul 1, 2022",Clermont Foot 63,€12.00m,,,€12.00m
947,111051,Nampalys Mendy,Defensive Midfield,"Jun 23, 1992",31,Senegal,,"1,68m",right,"Sep 4, 2023",Without Club,€3.00m,,"Joined from Without Club; date: Sep 4, 2023; fee: -",€3.00m
948,711976,Andy Diouf,Central Midfield,"May 17, 2003",20,France,,"1,87m",left,"Jul 2, 2023",FC Basel 1893,€10.00m,,"Joined from FC Basel 1893; date: Jul 2, 2023; fee: €14.00m",€10.00m
949,901019,Neil El Aynaoui,Central Midfield,"Jul 2, 2001",22,Morocco,,"1,85m",right,"Jul 1, 2023",AS Nancy-Lorraine,€8.00m,,"Joined from AS Nancy-Lorraine; date: Jul 1, 2023; fee: €600k",€8.00m
950,239743,Przemyslaw Frankowski,Right Midfield,"Apr 12, 1995",28,Poland,,"1,75m",right,"Aug 5, 2021",Chicago Fire FC,€9.00m,,,€9.00m
951,206912,Jimmy Cabot,Right Midfield,"Apr 18, 1994",29,France,,"1,64m",right,"Jul 1, 2022",Angers SCO,€3.00m,Cruciate ligament tear - Return unknown,,€3.00m
952,719442,David Pereira da Costa,Attacking Midfield,"Jan 5, 2001",23,Portugal,,"1,68m",right,"Jul 1, 2020",RC Lens B,€8.00m,,,€8.00m
953,250013,Angelo Fulgini,Attacking Midfield,"Aug 20, 1996",27,France,,"1,82m",right,"Jul 1, 2023",1.FSV Mainz 05,€8.00m,,"Joined from 1.FSV Mainz 05; date: Jul 1, 2023; fee: €7.20m",€8.00m
954,215977,Adrien Thomasson,Attacking Midfield,"Dec 10, 1993",30,France,,"1,75m",right,"Jan 12, 2023",RC Strasbourg Alsace,€6.00m,,,€6.00m
955,977877,Ayanda Sishuba,Attacking Midfield,"Feb 2, 2005",19,Belgium,,"1,69m",right,"Jul 1, 2023",,€500k,,,€500k
956,1052885,Nolan Bonte,Attacking Midfield,"Jan 19, 2004",20,France,,"1,75m",right,"Aug 20, 2023",,€100k,,,€100k
957,691786,Morgan Guilavogui,Right Winger,"Mar 10, 1998",26,Guinea,,"1,89m",right,"Jul 1, 2021",Paris FC,€3.50m,,"Joined from Paris FC; date: Jul 1, 2023; fee: €4.00m",€3.50m
958,659542,Elye Wahi,Centre-Forward,"Jan 2, 2003",21,France,,"1,81m",right,"Jul 1, 2019",Montpellier HSC,€35.00m,,"Joined from Montpellier HSC; date: Aug 20, 2023; fee: €30.00m",€35.00m
959,182916,Wesley Saïd,Centre-Forward,"Apr 19, 1995",28,France,,"1,71m",right,"Jul 1, 2021",FC Toulouse,€4.00m,,,€4.00m
960,448632,Yehvann Diouf,Goalkeeper,"Nov 16, 1999",24,France,,"1,90m",right,"Jul 1, 2019",ESTAC Troyes,€10.00m,,,€10.00m
961,395602,Alexandre Olliero,Goalkeeper,"Feb 15, 1996",28,France,,"1,93m",right,"Jan 31, 2023",Pau FC,€500k,,,€500k
962,12029,Ludovic Butelle,Goalkeeper,"Apr 3, 1983",41,France,,"1,88m",left,"Jul 1, 2023",Red Star FC,€100k,,"Joined from Red Star FC; date: Jul 1, 2023; fee: free transfer",€100k
963,453376,Joseph Okumu,Centre-Back,"May 26, 1997",26,Kenya,,"1,90m",right,"Jul 22, 2023",KAA Gent,€9.00m,Groin injury - Return unknown,"Joined from KAA Gent; date: Jul 22, 2023; fee: €10.00m",€9.00m
964,683895,Emmanuel Agbadou,Centre-Back,"Jun 17, 1997",26,Cote d'Ivoire,,"1,92m",right,"Jul 1, 2022",KAS Eupen,€9.00m,,,€9.00m
965,199704,Yunis Abdelhamid,Centre-Back,"Sep 28, 1987",36,Morocco,,"1,90m",left,"Jul 1, 2017",Dijon FCO,€700k,Team captain,"Joining: Without Club; date: Jul 1, 2024; fee: -",€700k
966,355627,Sergio Akieme,Left-Back,"Dec 16, 1997",26,Spain,,"1,75m",left,"Feb 1, 2024",UD Almería,€8.00m,,"Joined as a winter arrival from: UD Almería; date: Feb 1, 2024; fee: €6.00m",€8.00m
967,340177,Thibault De Smet,Left-Back,"Jun 5, 1998",25,Belgium,,"1,83m",left,"Jul 1, 2020",Sint-Truidense VV,€4.00m,,,€4.00m
968,215114,Thomas Foket,Right-Back,"Sep 25, 1994",29,Belgium,,"1,77m",right,"Aug 31, 2018",KAA Gent,€7.00m,,,€7.00m
969,570817,Maxime Busi,Right-Back,"Oct 14, 1999",24,Belgium,,"1,82m",right,"Jul 1, 2022",Parma Calcio 1913,€2.00m,,,€2.00m
970,910176,Thérence Koudou,Right-Back,"Dec 13, 2004",19,France,,"1,78m",right,"Jul 1, 2023",Stade Reims B,€600k,,"Returned after loan spell with Pau FC; date: Jan 24, 2024; fee: End of loan",€600k
971,923759,Valentin Atangana,Defensive Midfield,"Aug 25, 2005",18,France,,"1,73m",right,"Jul 1, 2023",Stade Reims B,€800k,,"Internal transfer: Stade Reims B; date: Jul 1, 2023",€800k
972,127160,Benjamin Stambouli,Defensive Midfield,"Aug 13, 1990",33,France,,"1,80m",right,"Feb 1, 2024",Adana Demirspor,€800k,,"Joined as a winter arrival from: Adana Demirspor; date: Feb 1, 2024; fee: free transfer",€800k
973,414908,Marshall Munetsi,Central Midfield,"Jun 22, 1996",27,Zimbabwe,,"1,88m",right,"Jul 1, 2019",Orlando Pirates,€12.00m,,,€12.00m
974,409153,Teddy Teuma,Central Midfield,"Sep 30, 1993",30,Malta,,"1,76m",left,"Jul 7, 2023",Union Saint-Gilloise,€7.00m,,"Joined from Union Saint-Gilloise; date: Jul 7, 2023; fee: €4.60m",€7.00m
975,893675,Amir Richardson,Central Midfield,"Jan 24, 2002",22,Morocco,,"1,97m",left,"Aug 31, 2022",Le Havre AC,€6.00m,,"Returned after loan spell with Le Havre AC; date: Jun 30, 2023; fee: End of loan",€6.00m
976,405686,Reda Khadra,Attacking Midfield,"Jul 4, 2001",22,Germany,,"1,75m",right,"Jul 21, 2023",Brighton & Hove Albion,€3.00m,,"Joined from Brighton & Hove Albion; date: Jul 21, 2023; fee: €1.90m",€3.00m
977,1178474,Amadou Koné,Attacking Midfield,"May 14, 2005",18,Cote d'Ivoire,,,,"Aug 11, 2023",,€400k,,,€400k
978,574385,Mohamed Daramy,Left Winger,"Jan 7, 2002",22,Denmark,,"1,80m",right,"Aug 10, 2023",Ajax Amsterdam,€10.00m,,"Joined from Ajax Amsterdam; date: Aug 11, 2023; fee: €12.00m",€10.00m
979,405397,Keito Nakamura,Left Winger,"Jul 28, 2000",23,Japan,,"1,80m",right,"Jul 1, 2023",LASK,€10.00m,,"Joined from LASK; date: Aug 10, 2023; fee: €12.00m",€10.00m
980,1054839,Mamadou Diakhon,Left Winger,"Sep 22, 2005",18,France,,"1,80m",left,"Jul 29, 2022",Stade Reims B,€700k,,"Internal transfer: Stade Reims B; date: Jul 1, 2023",€700k
981,348791,Junya Ito,Right Winger,"Mar 9, 1993",31,Japan,,"1,76m",right,"Jul 1, 2023",KRC Genk,€10.00m,,,€10.00m
982,847279,Oumar Diakité,Centre-Forward,"Dec 20, 2003",20,Cote d'Ivoire,,"1,82m",right,"Aug 6, 2023",Red Bull Salzburg,€6.00m,,"Joined from Red Bull Salzburg; date: Jul 1, 2023; fee: €2.50m",€6.00m
983,170911,Donovan Léon,Goalkeeper,"Nov 3, 1992",31,French Guiana,,"1,87m",right,"Jul 1, 2020",Stade Brestois 29,€500k,,,€500k
984,427689,Sonny Laiton,Goalkeeper,"Jan 28, 2000",24,Madagascar,,"1,91m",right,"Jul 1, 2017",AJ Auxerre U19,€250k,,"Returned after loan spell with Stade Briochin; date: Jun 30, 2023; fee: End of loan",€250k
985,695422,Théo De Percin,Goalkeeper,"Feb 2, 2001",23,Martinique,,"1,85m",right,"Mar 17, 2021",AJ Auxerre B,€100k,,,€100k
986,419996,Raphaël Adiceam,Goalkeeper,"Jul 3, 1990",33,France,,"1,79m",left,"Sep 21, 2023",Without Club,€50k,,"Joined from Without Club; date: Sep 21, 2023; fee: -",€50k
987,149928,Jubal,Centre-Back,"Aug 29, 1993",30,Brazil,,"1,90m",right,"Sep 3, 2020",Vitória Setúbal FC,€2.00m,Team captain,,€2.00m
988,238716,Théo Pellenard,Centre-Back,"Mar 4, 1994",30,France,,"1,82m",left,"Jul 1, 2021",Valenciennes FC,€1.00m,,,€1.00m
989,556865,Saad Agouzoul,Centre-Back,"Aug 10, 1997",26,Morocco,,"1,91m",left,"Jul 6, 2023",FC Sochaux-Montbéliard,€800k,,"Joined from FC Sochaux-Montbéliard; date: Jul 6, 2023; fee: ?",€800k
990,397171,Gideon Mensah,Left-Back,"Jul 18, 1998",25,Ghana,,"1,78m",left,"Aug 13, 2022",Red Bull Salzburg,€2.50m,,,€2.50m
991,806793,Clément Akpa,Left-Back,"Nov 24, 2001",22,Cote d'Ivoire,,"1,81m",left,"Jul 1, 2022",AJ Auxerre B,€600k,,"Returned after loan spell with US Orléans; date: Jun 30, 2023; fee: End of loan",€600k
992,460629,Colin Dagba,Right-Back,"Sep 9, 1998",25,France,,"1,70m",right,"Sep 1, 2023",Paris Saint-Germain,€1.50m,,"On loan from Paris Saint-Germain until Jun 30, 2024",€1.50m
993,806168,Paul Joly,Right-Back,"Jun 7, 2000",23,France,,"1,82m",right,"Jul 1, 2021",AJ Auxerre B,€1.50m,,"Returned after loan spell with Dijon FCO; date: Jun 30, 2023; fee: End of loan",€1.50m
994,855215,Ange Loïc N’Gatta,Right-Back,"Dec 11, 2003",20,France,,"1,81m",right,"Jul 1, 2023",AJ Auxerre B,€150k,"Knock - Return expected on Apr 30, 2024","Internal transfer: AJ Auxerre B; date: Jul 1, 2023",€150k
