"Location";"TimeStamp";"Year";"Month";"MonthDay";"DailyAmount";"Weekday"
"CampusB";"20141129";2014;"11";29;15450;"Sat"
"CampusB";"20141130";2014;"11";30;16250;"Sun"
"CampusB";"20141201";2014;"12";1;29880;"Mon"
"CampusB";"20141202";2014;"12";2;22100;"Tue"
"CampusB";"20141203";2014;"12";3;22200;"Wed"
"CampusB";"20141204";2014;"12";4;38150;"Thu"
"CampusB";"20141205";2014;"12";5;9150;"Fri"
"CampusB";"20141206";2014;"12";6;8580;"Sat"
"CampusB";"20141207";2014;"12";7;19220;"Sun"
"CampusB";"20141208";2014;"12";8;16690;"Mon"
"CampusB";"20141209";2014;"12";9;24290;"Tue"
"CampusB";"20141210";2014;"12";10;23440;"Wed"
"CampusB";"20141211";2014;"12";11;36450;"Thu"
"CampusB";"20141212";2014;"12";12;14540;"Fri"
"CampusB";"20141213";2014;"12";13;13870;"Sat"
"CampusB";"20141214";2014;"12";14;31330;"Sun"
"CampusB";"20141215";2014;"12";15;23660;"Mon"
"CampusB";"20141216";2014;"12";16;27430;"Tue"
"CampusB";"20141217";2014;"12";17;22490;"Wed"
"CampusB";"20141218";2014;"12";18;32330;"Thu"
"CampusB";"20141219";2014;"12";19;9060;"Fri"
"CampusB";"20141220";2014;"12";20;4430;"Sat"
"CampusB";"20141221";2014;"12";21;21010;"Sun"
"CampusB";"20141222";2014;"12";22;17370;"Mon"
"CampusB";"20141223";2014;"12";23;18240;"Tue"
"CampusB";"20141224";2014;"12";24;20020;"Wed"
"CampusB";"20141225";2014;"12";25;39910;"Thu"
"CampusB";"20141226";2014;"12";26;11790;"Fri"
"CampusB";"20141227";2014;"12";27;11760;"Sat"
"CampusB";"20141228";2014;"12";28;22140;"Sun"
"CampusB";"20141229";2014;"12";29;23070;"Mon"
"CampusB";"20141230";2014;"12";30;25500;"Tue"
"DriveUp";"20100101";2010;"1";1;10170;"Tue"
"DriveUp";"20100102";2010;"1";2;11810;"Wed"
"DriveUp";"20100103";2010;"1";3;12490;"Thu"
"DriveUp";"20100104";2010;"1";4;25410;"Fri"
"DriveUp";"20100105";2010;"1";5;0;"Sat"
"DriveUp";"20100106";2010;"1";6;0;"Sun"
"DriveUp";"20100107";2010;"1";7;0;"Mon"
"DriveUp";"20100108";2010;"1";8;0;"Tue"
"DriveUp";"20100109";2010;"1";9;6830;"Wed"
"DriveUp";"20100110";2010;"1";10;19715;"Thu"
"DriveUp";"20100111";2010;"1";11;18500;"Fri"
"DriveUp";"20100112";2010;"1";12;15930;"Sat"
"DriveUp";"20100113";2010;"1";13;9640;"Sun"
"DriveUp";"20100114";2010;"1";14;8820;"Mon"
"DriveUp";"20100115";2010;"1";15;14540;"Tue"
"DriveUp";"20100116";2010;"1";16;15798;"Wed"
"DriveUp";"20100117";2010;"1";17;22980;"Thu"
"DriveUp";"20100118";2010;"1";18;23940;"Fri"
"DriveUp";"20100119";2010;"1";19;17790;"Sat"
"DriveUp";"20100120";2010;"1";20;7280;"Sun"
"DriveUp";"20100121";2010;"1";21;11250;"Mon"
"DriveUp";"20100122";2010;"1";22;11650;"Tue"
"DriveUp";"20100123";2010;"1";23;15410;"Wed"
"DriveUp";"20100124";2010;"1";24;14547;"Thu"
"DriveUp";"20100125";2010;"1";25;19870;"Fri"
"DriveUp";"20100126";2010;"1";26;18020;"Sat"
"DriveUp";"20100127";2010;"1";27;11560;"Sun"
"DriveUp";"20100128";2010;"1";28;11070;"Mon"
"DriveUp";"20100129";2010;"1";29;9250;"Tue"
"DriveUp";"20100130";2010;"1";30;14030;"Wed"
"DriveUp";"20100201";2010;"2";1;19530;"Thu"
"DriveUp";"20100202";2010;"2";2;20330;"Fri"
"DriveUp";"20100203";2010;"2";3;22580;"Sat"
"DriveUp";"20100204";2010;"2";4;38910;"Sun"
"DriveUp";"20100205";2010;"2";5;0;"Mon"
"DriveUp";"20100206";2010;"2";6;0;"Tue"
"DriveUp";"20100207";2010;"2";7;0;"Wed"
"DriveUp";"20100208";2010;"2";8;0;"Thu"
"DriveUp";"20100209";2010;"2";9;14400;"Fri"
"DriveUp";"20100210";2010;"2";10;21250;"Sat"
"DriveUp";"20100211";2010;"2";11;32320;"Sun"
"DriveUp";"20100212";2010;"2";12;23490;"Mon"
"DriveUp";"20100213";2010;"2";13;17590;"Tue"
"DriveUp";"20100214";2010;"2";14;15170;"Wed"
"DriveUp";"20100215";2010;"2";15;17300;"Thu"
"DriveUp";"20100216";2010;"2";16;22920;"Fri"
"DriveUp";"20100217";2010;"2";17;36280;"Sat"
"DriveUp";"20100218";2010;"2";18;34540;"Sun"
"DriveUp";"20100219";2010;"2";19;25360;"Mon"
"DriveUp";"20100220";2010;"2";20;16030;"Tue"
"DriveUp";"20100221";2010;"2";21;17160;"Wed"
"DriveUp";"20100222";2010;"2";22;14650;"Thu"
"DriveUp";"20100223";2010;"2";23;20260;"Fri"
"DriveUp";"20100224";2010;"2";24;22874;"Sat"
"DriveUp";"20100225";2010;"2";25;29010;"Sun"
"DriveUp";"20100226";2010;"2";26;27400;"Mon"
"DriveUp";"20100227";2010;"2";27;15210;"Tue"
"DriveUp";"20100228";2010;"2";28;15890;"Wed"
"DriveUp";"20100229";2010;"2";29;14240;"Thu"
"DriveUp";"20100230";2010;"2";30;18310;"Fri"
"DriveUp";"20100301";2010;"3";1;12730;"Sat"
"DriveUp";"20100302";2010;"3";2;12800;"Sun"
"DriveUp";"20100303";2010;"3";3;14150;"Mon"
"DriveUp";"20100304";2010;"3";4;22660;"Tue"
"DriveUp";"20100305";2010;"3";5;0;"Wed"
"DriveUp";"20100306";2010;"3";6;0;"Thu"
"DriveUp";"20100307";2010;"3";7;0;"Fri"
"DriveUp";"20100308";2010;"3";8;0;"Sat"
"DriveUp";"20100309";2010;"3";9;8380;"Sun"
"DriveUp";"20100310";2010;"3";10;20915;"Mon"
"DriveUp";"20100311";2010;"3";11;18000;"Tue"
"DriveUp";"20100312";2010;"3";12;16650;"Wed"
"DriveUp";"20100313";2010;"3";13;10190;"Thu"
"DriveUp";"20100314";2010;"3";14;12280;"Fri"
"DriveUp";"20100315";2010;"3";15;14380;"Sat"
"DriveUp";"20100316";2010;"3";16;14126;"Sun"
"DriveUp";"20100317";2010;"3";17;23960;"Mon"
"DriveUp";"20100318";2010;"3";18;21620;"Tue"
"DriveUp";"20100319";2010;"3";19;15920;"Wed"
"DriveUp";"20100320";2010;"3";20;8640;"Thu"
"DriveUp";"20100321";2010;"3";21;10550;"Fri"
"DriveUp";"20100322";2010;"3";22;11700;"Sat"
"DriveUp";"20100323";2010;"3";23;13750;"Sun"
"DriveUp";"20100324";2010;"3";24;14160;"Mon"
"DriveUp";"20100325";2010;"3";25;19470;"Tue"
"DriveUp";"20100326";2010;"3";26;21880;"Wed"
"DriveUp";"20100327";2010;"3";27;10080;"Thu"
"DriveUp";"20100328";2010;"3";28;10960;"Fri"
"DriveUp";"20100329";2010;"3";29;11660;"Sat"
"DriveUp";"20100330";2010;"3";30;10820;"Sun"
"DriveUp";"20100401";2010;"4";1;12170;"Mon"
"DriveUp";"20100402";2010;"4";2;13290;"Tue"
"DriveUp";"20100403";2010;"4";3;14920;"Wed"
"DriveUp";"20100404";2010;"4";4;24670;"Thu"
"DriveUp";"20100405";2010;"4";5;0;"Fri"
"DriveUp";"20100406";2010;"4";6;0;"Sat"
"DriveUp";"20100407";2010;"4";7;0;"Sun"
"DriveUp";"20100408";2010;"4";8;0;"Mon"
"DriveUp";"20100409";2010;"4";9;10300;"Tue"
"DriveUp";"20100410";2010;"4";10;15570;"Wed"
"DriveUp";"20100411";2010;"4";11;21100;"Thu"
"DriveUp";"20100412";2010;"4";12;14770;"Fri"
