,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
906,457674,Alessandro Di Pardo,Right-Back,"Jul 18, 1999",24,Italy,,"1,82m",right,"Jul 1, 2023",Juventus Next Gen,€900k,,"Joined from Juventus Next Gen; date: Jul 1, 2023; fee: €2.00m",€900k
907,876298,Matteo Prati,Defensive Midfield,"Dec 28, 2003",20,Italy,,"1,85m",right,"Aug 17, 2023",SPAL,€8.00m,,"Joined from SPAL; date: Aug 17, 2023; fee: €5.00m",€8.00m
908,460651,Antoine Makoumbou,Defensive Midfield,"Jul 18, 1998",25,Congo,,"1,87m",right,"Jul 15, 2022",NK Maribor,€4.50m,,,€4.50m
909,982267,Ibrahim Sulemana,Defensive Midfield,"May 22, 2003",20,Ghana,,"1,80m",right,"Jul 1, 2023",Hellas Verona,€3.50m,,"Joined from Hellas Verona; date: Jul 1, 2023; fee: €4.00m",€3.50m
910,315063,Nahitan Nández,Central Midfield,"Dec 28, 1995",28,Uruguay,,"1,72m",right,"Aug 9, 2019",CA Boca Juniors,€5.00m,,,€5.00m
911,235931,Alessandro Deiola,Central Midfield,"Aug 1, 1995",28,Italy,,"1,90m",right,"Jul 1, 2014",Cagliari Primavera,€1.60m,,,€1.60m
912,85393,Nicolas Viola,Central Midfield,"Oct 12, 1989",34,Italy,,"1,80m",left,"Jul 2, 2022",Bologna FC 1909,€800k,,,€800k
913,319160,Jakub Jankto,Left Midfield,"Jan 19, 1996",28,Czech Republic,,"1,84m",left,"Jul 15, 2023",Getafe CF,€1.20m,,"Joined from Getafe CF; date: Jul 15, 2023; fee: ?",€1.20m
914,358008,Gianluca Gaetano,Attacking Midfield,"May 5, 2000",23,Italy,,"1,83m",right,"Feb 1, 2024",SSC Napoli,€5.00m,,"On loan from SSC Napoli until Jun 30, 2024",€5.00m
915,613393,Gaetano Oristanio,Attacking Midfield,"Sep 28, 2002",21,Italy,,"1,74m",left,"Jul 20, 2023",Inter Milan,€3.50m,,"On loan from Inter Milan until Jun 30, 2024",€3.50m
916,51736,Marco Mancosu,Attacking Midfield,"Aug 22, 1988",35,Italy,,"1,77m",right,"Aug 18, 2022",SPAL,€500k,"Knee surgery - Return expected on Apr 29, 2024",,€500k
917,666547,Zito Luvumbo,Centre-Forward,"Mar 9, 2002",22,Angola,,"1,71m",left,"Jul 1, 2022",Cagliari Primavera,€6.00m,,,€6.00m
918,199258,Andrea Petagna,Centre-Forward,"Jun 30, 1995",28,Italy,,"1,90m",left,"Aug 30, 2023",AC Monza,€5.00m,"Calf injury - Return expected on Apr 27, 2024","On loan from AC Monza until Jun 30, 2024",€5.00m
919,358166,Eldor Shomurodov,Centre-Forward,"Jun 29, 1995",28,Uzbekistan,,"1,90m",right,"Jul 27, 2023",AS Roma,€5.00m,,"On loan from AS Roma until Jun 30, 2024",€5.00m
920,130394,Gianluca Lapadula,Centre-Forward,"Feb 7, 1990",34,Peru,,"1,78m",left,"Jul 25, 2022",Benevento Calcio,€2.00m,,,€2.00m
921,64793,Leonardo Pavoletti,Centre-Forward,"Nov 26, 1988",35,Italy,,"1,88m",right,"Aug 30, 2017",SSC Napoli,€1.00m,"Team captain; Ankle sprain - Return expected on Apr 30, 2024",,€1.00m
922,257474,Vanja Milinković-Savić,Goalkeeper,"Feb 20, 1997",27,Serbia,,"2,02m",right,"Jul 1, 2017",Lechia Gdansk,€5.00m,,,€5.00m
923,623412,Mihai Popa,Goalkeeper,"Oct 12, 2000",23,Romania,,"1,90m",right,"Jul 1, 2023",FC Voluntari,€800k,,"Joined from FC Voluntari; date: Jul 1, 2023; fee: free transfer",€800k
924,463792,Luca Gemello,Goalkeeper,"Jul 3, 2000",23,Italy,,"1,90m",right,"Jul 1, 2019",Torino Primavera,€300k,,,€300k
925,617164,Pietro Passador,Goalkeeper,"Feb 26, 2003",21,Italy,,"1,96m",left,"Jul 1, 2018",,€100k,,"Returned after loan spell with Rimini FC; date: Jan 5, 2024; fee: End of loan",€100k
926,386446,Alessandro Buongiorno,Centre-Back,"Jun 6, 1999",24,Italy,,"1,90m",left,"Aug 18, 2022",Torino Primavera,€30.00m,,,€30.00m
927,418543,Perr Schuurs,Centre-Back,"Nov 26, 1999",24,Netherlands,,"1,91m",right,"Jan 31, 2024",Ajax Amsterdam,€25.00m,"Cruciate ligament injury - Return expected on May 1, 2024",,€25.00m
928,459655,Matteo Lovato,Centre-Back,"Feb 14, 2000",24,Italy,,"1,88m",right,"Sep 1, 2020",US Salernitana 1919,€4.50m,,"On loan from US Salernitana 1919 until Jun 30, 2024",€4.50m
929,86784,Ricardo Rodríguez,Centre-Back,"Aug 25, 1992",31,Switzerland,,"1,82m",left,"Aug 31, 2023",AC Milan,€3.50m,Team captain,,€3.50m
930,655456,Saba Sazonov,Centre-Back,"Feb 1, 2002",22,Georgia,,"1,94m",right,"Jul 1, 2019",Dynamo Moscow,€3.00m,,"Joined from Dynamo Moscow; date: Aug 31, 2023; fee: €2.75m",€3.00m
931,183031,Koffi Djidji,Centre-Back,"Nov 30, 1992",31,Cote d'Ivoire,,"1,84m",right,"Feb 1, 2024",FC Nantes,€2.50m,muscular problems - Return unknown,,€2.50m
932,286949,Adam Masina,Left-Back,"Jan 2, 1994",30,Morocco,,"1,91m",left,"Jul 1, 2022",Udinese Calcio,€1.50m,,"On loan from Udinese Calcio until Jun 30, 2024",€1.50m
933,467992,Samuele Ricci,Defensive Midfield,"Aug 21, 2001",22,Italy,,"1,81m",right,"Jul 23, 2023",FC Empoli,€20.00m,,,€20.00m
934,157507,Adrien Tamèze,Defensive Midfield,"Feb 4, 1994",30,Cameroon,,"1,82m",right,"Jul 1, 2023",Hellas Verona,€6.00m,,"Joined from Hellas Verona; date: Jul 23, 2023; fee: €2.80m",€6.00m
935,470794,Ivan Ilić,Central Midfield,"Mar 17, 2001",23,Serbia,,"1,86m",left,"Sep 1, 2020",Hellas Verona,€18.00m,"Collateral ligament injury - Return expected on Apr 15, 2024","Joined from Hellas Verona; date: Jul 1, 2023; fee: €15.70m",€18.00m
936,225873,Karol Linetty,Central Midfield,"Feb 2, 1995",29,Poland,,"1,75m",right,"Jan 2, 2023",UC Sampdoria,€3.50m,,,€3.50m
937,798929,Gvidas Gineitis,Central Midfield,"Apr 15, 2004",19,Lithuania,,"1,91m",left,"Jul 1, 2023",Torino Primavera,€2.00m,Knee injury - Return unknown,,€2.00m
938,357992,Raoul Bellanova,Right Midfield,"May 17, 2000",23,Italy,,"1,88m",right,"Aug 23, 2023",Cagliari Calcio,€10.00m,,"Joined from Cagliari Calcio; date: Jul 1, 2023; fee: €7.00m",€10.00m
939,186368,Valentino Lazaro,Right Midfield,"Mar 24, 1996",28,Austria,,"1,81m",right,"Sep 1, 2020",Inter Milan,€4.50m,,"Joined from Inter Milan; date: Aug 23, 2023; fee: €4.00m",€4.50m
940,336125,Mërgim Vojvoda,Left Midfield,"Feb 1, 1995",29,Kosovo,,"1,87m",right,"Aug 8, 2023",: Ablöse €5.20m,€3.50m,,,€3.50m
941,293200,Nikola Vlasic,Attacking Midfield,"Oct 4, 1997",26,Croatia,,"1,79m",right,"Feb 1, 2024",West Ham United,€13.00m,,"Joined from West Ham United; date: Aug 8, 2023; fee: €12.80m",€13.00m
942,710968,Uros Kabic,Right Winger,"Jan 1, 2004",20,Serbia,,"1,83m",left,"Jan 31, 2021",Red Star Belgrade,€1.00m,,"On loan from Red Star Belgrade until Jun 30, 2024",€1.00m
943,234523,Antonio Sanabria,Centre-Forward,"Mar 4, 1996",28,Paraguay,,"1,80m",right,"Sep 1, 2023",Real Betis Balompié,€9.50m,,,€9.50m
944,73794,Duván Zapata,Centre-Forward,"Apr 1, 1991",33,Colombia,,"1,88m",right,"Jul 1, 2022",Atalanta BC,€8.00m,,"On loan from Atalanta BC until Jun 30, 2024",€8.00m
945,364133,Pietro Pellegri,Centre-Forward,"Mar 17, 2001",23,Italy,,"1,89m",right,"Feb 1, 2024",AS Monaco,€3.50m,,,€3.50m
946,256339,Emil Audero,Goalkeeper,"Jan 18, 1997",27,Italy,,"1,92m",right,"Aug 10, 2023",UC Sampdoria,€6.00m,,"On loan from UC Sampdoria until Jun 30, 2024",€6.00m
947,42205,Yann Sommer,Goalkeeper,"Dec 17, 1988",35,Switzerland,,"1,83m",right,"Aug 7, 2023",Bayern Munich,€5.00m,,"Joined from Bayern Munich; date: Aug 7, 2023; fee: €6.75m",€5.00m
948,70580,Raffaele Di Gennaro,Goalkeeper,"Oct 3, 1993",30,Italy,,"1,88m",right,"Jul 13, 2023",AS Gubbio 1910,€350k,,"Joined from AS Gubbio 1910; date: Jul 13, 2023; fee: free transfer",€350k
949,315853,Alessandro Bastoni,Centre-Back,"Apr 13, 1999",24,Italy,,"1,90m",left,"Aug 30, 2017",Atalanta BC,€70.00m,"Muscle fatigue - Return expected on Apr 8, 2024",,€70.00m
950,353366,Benjamin Pavard,Centre-Back,"Mar 28, 1996",28,France,,"1,86m",right,"Aug 30, 2023",Bayern Munich,€50.00m,,"Joined from Bayern Munich; date: Aug 30, 2023; fee: €30.00m",€50.00m
951,441986,Yann Bisseck,Centre-Back,"Nov 29, 2000",23,Germany,,"1,96m",right,"Jul 12, 2023",Aarhus GF,€15.00m,,"Joined from Aarhus GF; date: Jul 12, 2023; fee: €7.00m",€15.00m
952,111196,Stefan de Vrij,Centre-Back,"Feb 5, 1992",32,Netherlands,,"1,89m",right,"Jul 1, 2018",: Ablöse free transfer,€8.00m,"Groin injury - Return expected on Apr 8, 2024",,€8.00m
953,131075,Francesco Acerbi,Centre-Back,"Feb 10, 1988",36,Italy,,"1,92m",left,"Jul 1, 2023",SS Lazio,€4.00m,,"Joined from SS Lazio; date: Jul 1, 2023; fee: €4.00m",€4.00m
954,198116,Federico Dimarco,Left-Back,"Nov 10, 1997",26,Italy,,"1,75m",left,"Jul 5, 2018",: Ablöse €5.00m,€50.00m,,,€50.00m
955,54906,Matteo Darmian,Right-Back,"Dec 2, 1989",34,Italy,,"1,83m",right,"Jul 1, 2021",Parma Calcio 1913,€4.00m,,,€4.00m
956,126414,Hakan Çalhanoğlu,Defensive Midfield,"Feb 8, 1994",30,Türkiye,,"1,78m",right,"Jul 1, 2021",AC Milan,€40.00m,,,€40.00m
957,543771,Kristjan Asllani,Defensive Midfield,"Mar 9, 2002",22,Albania,,"1,75m",right,"Jul 1, 2023",FC Empoli,€16.00m,,"Joined from FC Empoli; date: Jul 1, 2023; fee: €10.00m",€16.00m
958,255942,Nicolò Barella,Central Midfield,"Feb 7, 1997",27,Italy,,"1,75m",right,"Sep 1, 2020",Cagliari Calcio,€75.00m,,,€75.00m
959,394300,Davide Frattesi,Central Midfield,"Sep 22, 1999",24,Italy,,"1,78m",right,"Jul 6, 2023",US Sassuolo,€30.00m,,"On loan from US Sassuolo until Jun 30, 2024",€30.00m
960,55735,Henrikh Mkhitaryan,Central Midfield,"Jan 21, 1989",35,Armenia,,"1,77m",both,"Jul 1, 2022",AS Roma,€6.00m,,,€6.00m
961,182932,Davy Klaassen,Central Midfield,"Feb 21, 1993",31,Netherlands,,"1,79m",right,"Sep 1, 2023",Ajax Amsterdam,€5.00m,,"Joined from Ajax Amsterdam; date: Sep 1, 2023; fee: free transfer",€5.00m
962,216179,Stefano Sensi,Central Midfield,"Aug 5, 1995",28,Italy,,"1,68m",right,"Sep 1, 2020",: Ablöse €25.00m,€4.00m,,"Returned after loan spell with AC Monza; date: Jun 30, 2023; fee: End of loan",€4.00m
963,321528,Denzel Dumfries,Right Midfield,"Apr 18, 1996",27,Netherlands,,"1,88m",right,"Aug 14, 2021",PSV Eindhoven,€27.00m,,,€27.00m
964,638793,Tajon Buchanan,Right Midfield,"Feb 8, 1999",25,Canada,,"1,83m",right,"Jan 5, 2024",Club Brugge KV,€8.00m,,"Joined as a winter arrival from: Club Brugge KV; date: Jan 5, 2024; fee: €7.00m",€8.00m
965,91970,Juan Cuadrado,Right Midfield,"May 26, 1988",35,Colombia,,"1,76m",right,"Jul 19, 2023",Juventus FC,€1.50m,"Achilles tendon surgery - Return expected on Apr 9, 2024","Joined from Juventus FC; date: Jul 19, 2023; fee: free transfer",€1.50m
966,585982,Carlos Augusto,Left Midfield,"Jan 7, 1999",25,Brazil,,"1,84m",left,"Aug 15, 2023",AC Monza,€20.00m,,"On loan from AC Monza until Jun 30, 2024",€20.00m
967,406625,Lautaro Martínez,Centre-Forward,"Aug 22, 1997",26,Argentina,,"1,74m",right,"Jul 4, 2018",Racing Club,€110.00m,Team captain,,€110.00m
968,318528,Marcus Thuram,Centre-Forward,"Aug 6, 1997",26,France,,"1,92m",right,"Jul 1, 2023",Borussia Mönchengladbach,€60.00m,,"Joined from Borussia Mönchengladbach; date: Jul 1, 2023; fee: free transfer",€60.00m
969,41384,Marko Arnautovic,Centre-Forward,"Apr 19, 1989",34,Austria,,"1,90m",both,"Aug 16, 2023",Bologna FC 1909,€5.00m,,"On loan from Bologna FC 1909 until Jun 30, 2024",€5.00m
970,40433,Alexis Sánchez,Centre-Forward,"Dec 19, 1988",35,Chile,,"1,69m",right,"Aug 26, 2023",Olympique Marseille,€2.50m,,"Joined from Olympique Marseille; date: Aug 26, 2023; fee: free transfer",€2.50m
971,197929,Ivan Provedel,Goalkeeper,"Mar 17, 1994",30,Italy,,"1,94m",right,"Aug 8, 2022",: Ablöse €2.55m,€14.00m,Ankle injury - Return unknown,,€14.00m
972,481675,Christos Mandas,Goalkeeper,"Sep 17, 2001",22,Greece,,"1,89m",right,"Sep 1, 2023",OFI Crete FC,€1.00m,,"Joined from OFI Crete FC; date: Sep 1, 2023; fee: €1.30m",€1.00m
973,99254,Luigi Sepe,Goalkeeper,"May 8, 1991",32,Italy,,"1,85m",left,"Aug 25, 2023",US Salernitana 1919,€900k,,"On loan from US Salernitana 1919 until Jun 30, 2024",€900k
974,197747,Alessio Romagnoli,Centre-Back,"Jan 12, 1995",29,Italy,,"1,85m",left,"Jul 12, 2022",AC Milan,€15.00m,,,€15.00m
975,389837,Nicolò Casale,Centre-Back,"Feb 14, 1998",26,Italy,,"1,91m",right,"Jul 8, 2022",Hellas Verona,€14.00m,,,€14.00m
976,618341,Mario Gila,Centre-Back,"Aug 29, 2000",23,Spain,,"1,85m",right,"Jul 12, 2022",Real Madrid Castilla,€8.00m,,,€8.00m
977,126729,Patric,Centre-Back,"Apr 17, 1993",30,Spain,,"1,84m",right,"Jul 1, 2015",FC Barcelona B,€4.00m,,,€4.00m
978,346567,Luca Pellegrini,Left-Back,"Mar 7, 1999",25,Italy,,"1,78m",left,"Aug 17, 2023",Juventus FC,€4.00m,,"On loan from Juventus FC until Jun 30, 2025",€4.00m
979,239802,Adam Marusic,Right-Back,"Oct 17, 1992",31,Montenegro,,"1,85m",right,"Jul 1, 2017",: Ablöse €5.50m,€5.00m,,,€5.00m
980,200056,Elseid Hysaj,Right-Back,"Feb 2, 1994",30,Albania,,"1,82m",right,"Jul 1, 2021",SSC Napoli,€3.00m,,,€3.00m
981,525704,Nicolò Rovella,Defensive Midfield,"Dec 4, 2001",22,Italy,,"1,79m",right,"Aug 16, 2023",Juventus FC,€18.00m,,"On loan from Juventus FC until Jun 30, 2025",€18.00m
982,199733,Danilo Cataldi,Defensive Midfield,"Aug 6, 1994",29,Italy,,"1,80m",right,"Jul 1, 2013",Lazio U19,€8.00m,,,€8.00m
983,465830,Mattéo Guendouzi,Central Midfield,"Apr 14, 1999",24,France,,"1,85m",right,"Aug 31, 2023",Olympique Marseille,€25.00m,,"On loan from Olympique Marseille until Jun 30, 2024",€25.00m
984,128220,Luis Alberto,Central Midfield,"Sep 28, 1992",31,Spain,,"1,83m",right,"Aug 31, 2016",Liverpool FC,€14.00m,,,€14.00m
985,143812,Matías Vecino,Central Midfield,"Aug 24, 1991",32,Uruguay,,"1,87m",right,"Aug 1, 2022",Inter Milan,€3.00m,,,€3.00m
986,331401,Manuel Lazzari,Right Midfield,"Nov 29, 1993",30,Italy,,"1,74m",right,"Jul 12, 2019",SPAL,€5.00m,Calf injury - Return unknown,,€5.00m
987,356141,Daichi Kamada,Attacking Midfield,"Aug 5, 1996",27,Japan,,"1,84m",right,"Aug 4, 2023",Eintracht Frankfurt,€15.00m,,"Joined from Eintracht Frankfurt; date: Aug 4, 2023; fee: free transfer",€15.00m
988,601577,André Anderson,Attacking Midfield,"Sep 23, 1999",24,Italy,,"1,80m",right,"Aug 14, 2018",Santos FC U20,€800k,,"Returned after loan spell with São Paulo Futebol Clube; date: Jun 30, 2023; fee: End of loan",€800k
989,283735,Mattia Zaccagni,Left Winger,"Jun 16, 1995",28,Italy,,"1,77m",right,"Jul 1, 2022",Hellas Verona,€22.00m,Ankle injury - Return unknown,,€22.00m
990,873981,Diego González,Left Winger,"Jan 7, 2003",21,Paraguay,,"1,77m",left,"Jul 1, 2023",Celaya FC,€1.50m,,"Joined from Celaya FC; date: Jul 1, 2023; fee: €1.10m",€1.50m
991,1026255,Saná Fernandes,Left Winger,"Mar 10, 2006",18,Portugal,,"1,65m",right,"Jul 1, 2023",Lazio U19,€800k,,"Internal transfer: Lazio U19; date: Jul 1, 2023",€800k
992,462823,Gustav Isaksen,Right Winger,"Apr 19, 2001",22,Denmark,,"1,81m",both,"Aug 8, 2023",FC Midtjylland,€12.00m,,"Joined from FC Midtjylland; date: Aug 8, 2023; fee: €12.00m",€12.00m
993,159372,Felipe Anderson,Right Winger,"Apr 15, 1993",30,Brazil,,"1,75m",right,"Jul 16, 2021",West Ham United,€10.00m,,,€10.00m
994,65278,Pedro,Right Winger,"Jul 28, 1987",36,Spain,,"1,67m",both,"Aug 19, 2021",AS Roma,€1.50m,,,€1.50m
995,240349,Cristiano Lombardi,Right Winger,"Aug 19, 1995",28,Italy,,"1,80m",right,"Jul 1, 2014",Lazio U19,€125k,,"Returned after loan spell with US Triestina; date: Jun 30, 2023; fee: End of loan",€125k
996,522784,Taty Castellanos,Centre-Forward,"Oct 3, 1998",25,Argentina,,"1,78m",right,"Jul 21, 2023",New York City FC,€15.00m,,"Joined from New York City FC; date: Jul 21, 2023; fee: €15.00m",€15.00m
997,105521,Ciro Immobile,Centre-Forward,"Feb 20, 1990",34,Italy,,"1,85m",right,"Jul 27, 2016",Sevilla FC,€7.00m,Team captain,,€7.00m
998,241923,Lorenzo Montipò,Goalkeeper,"Feb 20, 1996",28,Italy,,"1,91m",right,"Jul 1, 2022",Benevento Calcio,€4.00m,,,€4.00m
999,240675,Simone Perilli,Goalkeeper,"Jan 7, 1995",29,Italy,,"1,96m",right,"Aug 3, 2022",Brescia Calcio,€200k,,,€200k
1000,535881,Mattia Chiesa,Goalkeeper,"Jul 16, 2000",23,Italy,,"1,90m",right,"Jul 1, 2019",GSD Ambrosiana,€100k,,"Returned after loan spell with Mantova 1911; date: Jun 30, 2023; fee: End of loan",€100k
1001,127217,Alessandro Berardi,Goalkeeper,"Jan 16, 1991",33,Italy,,"1,85m",right,"Dec 14, 2018",Without Club,€50k,,,€50k
1002,660860,Diego Coppola,Centre-Back,"Dec 28, 2003",20,Italy,,"1,93m",right,"Jan 1, 2022",Hellas Verona Primavera,€4.00m,,,€4.00m
1003,310458,Giangiacomo Magnani,Centre-Back,"Oct 4, 1995",28,Italy,,"1,92m",right,"Jul 1, 2021",US Sassuolo,€2.80m,"Yellow card suspension - until Apr 8, 2024 - Serie A - 1 matchday",,€2.80m
1004,248732,Paweł Dawidowicz,Centre-Back,"May 20, 1995",28,Poland,,"1,89m",both,"Jul 1, 2019",SL Benfica,€2.80m,,,€2.80m
1005,686965,Juan Cabal,Centre-Back,"Jan 8, 2001",23,Colombia,,"1,86m",left,"Aug 20, 2022",Atlético Nacional,€2.50m,,,€2.50m
1006,357158,Rúben Vinagre,Left-Back,"Apr 9, 1999",24,Portugal,,"1,74m",left,"Jan 26, 2024",Sporting CP,€2.80m,,"On loan from Sporting CP until Jun 30, 2024",€2.80m
1007,384859,Fabien Centonze,Right-Back,"Jan 16, 1996",28,France,,"1,82m",right,"Feb 1, 2024",FC Nantes,€3.00m,,"On loan from FC Nantes until Jun 30, 2024",€3.00m
1008,848509,Jackson Tchatchoua,Right-Back,"Sep 14, 2001",22,Cameroon,,"1,80m",right,"Aug 31, 2023",R Charleroi SC,€3.00m,,"On loan from R Charleroi SC until Jun 30, 2024",€3.00m
1009,982855,Reda Belahyane,Defensive Midfield,"Jun 1, 2004",19,France,,"1,73m",right,"Jan 25, 2024",OGC Nice,€500k,,"Joined as a winter arrival from: OGC Nice; date: Jan 25, 2024; fee: €500k",€500k
1010,1082519,Charlys,Defensive Midfield,"Feb 19, 2004",20,Brazil,,"1,88m",right,"Sep 1, 2023",EC Vitória U20,€100k,,"On loan from EC Vitória U20 until Jun 30, 2024",€100k
1011,776737,Joselito,Defensive Midfield,"Feb 9, 2004",20,Spain,,"1,84m",right,"Jul 1, 2023",Hellas Verona Primavera,€75k,,"Internal transfer: Hellas Verona Primavera; date: Jul 1, 2023",€75k
1012,377042,Michael Folorunsho,Central Midfield,"Feb 7, 1998",26,Italy,,"1,90m",right,"Aug 16, 2023",SSC Napoli,€6.00m,,"On loan from SSC Napoli until Jun 30, 2024",€6.00m
1013,261905,Suat Serdar,Central Midfield,"Apr 11, 1997",26,Germany,,"1,84m",right,"Aug 22, 2023",Hertha BSC,€4.00m,,"On loan from Hertha BSC until Jun 30, 2024",€4.00m
1014,232418,Ondrej Duda,Central Midfield,"Dec 5, 1994",29,Slovakia,,"1,80m",right,"Jul 1, 2023",1.FC Köln,€4.00m,,"Joined from 1.FC Köln; date: Jul 1, 2023; fee: €2.70m",€4.00m
1015,372445,Dani Silva,Central Midfield,"Apr 11, 2000",23,Portugal,,"1,80m",right,"Jan 25, 2024",Vitória Guimarães SC,€2.00m,,"Joined as a winter arrival from: Vitória Guimarães SC; date: Jan 25, 2024; fee: €1.50m",€2.00m
1016,70411,Darko Lazović,Left Midfield,"Sep 15, 1990",33,Serbia,,"1,81m",right,"Aug 6, 2019",: Ablöse free transfer,€2.00m,Team captain,,€2.00m
1017,540333,Tomas Suslov,Attacking Midfield,"Jun 7, 2002",21,Slovakia,,"1,74m",left,"Jan 31, 2024",FC Groningen,€6.00m,,"Joined as a winter arrival from: FC Groningen; date: Jan 31, 2024; fee: €1.00m",€6.00m
1018,726526,Stefan Mitrović,Left Winger,"Aug 15, 2002",21,Serbia,,"1,82m",right,"Feb 1, 2024",Red Star Belgrade,€2.00m,,"Joined as a winter arrival from: Red Star Belgrade; date: Feb 1, 2024; fee: €1.30m",€2.00m
1019,457736,Tijjani Noslin,Right Winger,"Jul 7, 1999",24,Netherlands,,"1,78m",right,"Jan 23, 2024",Fortuna Sittard,€2.50m,,"Joined as a winter arrival from: Fortuna Sittard; date: Jan 23, 2024; fee: €3.00m",€2.50m
1020,462086,Elayis Tavsan,Right Winger,"Apr 30, 2001",22,Netherlands,,"1,83m",left,"Jan 23, 2024",NEC Nijmegen,€1.00m,,"Joined as a winter arrival from: NEC Nijmegen; date: Jan 23, 2024; fee: €500k",€1.00m
1021,330126,Karol Świderski,Centre-Forward,"Jan 23, 1997",27,Poland,,"1,84m",left,"Feb 1, 2024",Charlotte FC,€6.00m,,"On loan from Charlotte FC until Jun 30, 2024",€6.00m
1022,412513,Thomas Henry,Centre-Forward,"Sep 20, 1994",29,France,,"1,91m",right,"Jul 16, 2022",Venezia FC,€3.50m,,,€3.50m
1023,241527,Federico Bonazzoli,Centre-Forward,"May 21, 1997",26,Italy,,"1,85m",left,"Aug 10, 2023",US Salernitana 1919,€3.00m,,"On loan from US Salernitana 1919 until Jun 30, 2024",€3.00m
1024,748316,Juan Manuel Cruz,Centre-Forward,"Jul 19, 1999",24,Argentina,,"1,85m",right,"Sep 12, 2023",CA Banfield,€450k,unknown injury - Return unknown,"Joined from CA Banfield; date: Sep 12, 2023; fee: free transfer",€450k
1025,552223,Filip Stankovic,Goalkeeper,"Feb 25, 2002",22,Serbia,,"1,87m",right,"Aug 11, 2023",Inter Milan,€2.00m,,"On loan from Inter Milan until Jun 30, 2024",€2.00m
1026,818703,Elia Tantalocchi,Goalkeeper,"Jun 30, 2004",19,Italy,,"1,90m",right,"Jul 1, 2023",Sampdoria Primavera,€100k,,"Internal transfer: Sampdoria Primavera; date: Jul 1, 2023",€100k
1027,42796,Nicola Ravaglia,Goalkeeper,"Dec 12, 1988",35,Italy,,"1,84m",right,"Sep 1, 2020",US Cremonese,€100k,,,€100k
1028,825199,Facundo González,Centre-Back,"Jun 6, 2003",20,Uruguay,,"1,93m",left,"Aug 22, 2023",Juventus FC,€2.00m,,"On loan from Juventus FC until Jun 30, 2024",€2.00m
1029,701819,Daniele Ghilardi,Centre-Back,"Jan 6, 2003",21,Italy,,"1,89m",right,"Aug 11, 2023",Hellas Verona,€1.00m,,"On loan from Hellas Verona until Jun 30, 2024",€1.00m
1030,163086,Cristiano Piccini,Centre-Back,"Sep 26, 1992",31,Italy,,"1,89m",right,"Jan 30, 2024",1.FC Magdeburg,€750k,,"Joined as a winter arrival from: 1.FC Magdeburg; date: Jan 30, 2024; fee: free transfer",€750k
1031,197491,Alex Ferrari,Centre-Back,"Jul 1, 1994",29,Italy,,"1,91m",right,"Jul 1, 2019",Bologna FC 1909,€650k,Cruciate ligament surgery - Return unknown,"Returned after loan spell with US Cremonese; date: Jun 30, 2023; fee: End of loan",€650k
1032,1086619,Giovanni Leoni,Centre-Back,"Dec 21, 2006",17,Italy,,"1,93m",right,"Feb 1, 2024",Calcio Padova,€300k,,"On loan from Calcio Padova until Jun 30, 2024",€300k
1033,480046,Simone Giordano,Left-Back,"Dec 21, 2001",22,Italy,,"1,84m",left,"Jul 1, 2021",Sampdoria Primavera,€800k,,"Returned after loan spell with Ascoli Calcio; date: Jun 30, 2023; fee: End of loan",€800k
1034,171399,Nicola Murru,Left-Back,"Dec 16, 1994",29,Italy,,"1,80m",left,"Jul 1, 2017",Cagliari Calcio,€800k,Team captain,,€800k
1035,241889,Antonio Barreca,Left-Back,"Mar 18, 1995",29,Italy,,"1,80m",left,"Jul 18, 2023",Cagliari Calcio,€600k,,"Joined from Cagliari Calcio; date: Jul 18, 2023; fee: ?",€600k
